title,author (first last),author (last name),text,month,year,venue,edited by,form (if known),gender (if known),themes,second venue,published in (city),Magazine Type,Author Bio.
The Day of Life,Charles L. Mayberry,Mayberry,"I stood 'neath the boughs of the slender oaks
At the dawn of a fair spring day,
As the golden king his rays dispatched
O'er the landscape far away.

I watched the radiant, sparkling beams
As they tripped through the dew-kissed trees,
While the birds in one melodious strain
Kept time to the rippling breeze.

Each outstretched field and stately hill
Was adorned in gorgeous green,
And the air was filled with fragrance rare
From the flowers that blushed unseen.

The shamrock peeped from its tiny cell
To salute the new -born day,
And the swift -winged bee stole a gentle sip
From the wild flowers by the way.

The gray squirrel whisked through the forest boughs
With a heart that was light and gay,
While the snow -fleeced lambs on the green hillsides
Took turns in their childlike play.

The sparkling stream with its merry din
Ran nimbly over its bed,
And the wild spring flowers waved a parting kiss,
Then blushed to a crimson red.

I stood with rapt'rous wonder stunned,
And thought of the Powerful Hand
That had brought into being this marvelous host
To enliven the beauteous land.

I came again at the eventide;
The sun was sinking low;
His fading beams like a fleeting life
Had lost all their noonday glow.

Each field and hill lay brown and bare,
Which once had been decked in green;
The trees of their foliage had been bereft—
Not a floweret gay could be seen.

No music rang through the forest boughs,
No sweet melodious chime;
The songsters, pierced by the chilling blast,
Had flown to a fairer clime.

Through tears I scanned the once strong oaks
That had stood for many ayear,
And I thought them a glimpse of our human life
When the close of our days is near.

But, ah! at the close of our day of life,
We from the grave shall ascend;
For the Powerful Hand that gave us birth 
Will be with us still in the end. 
",March,1907,Voice of the Negro,J. Max Barber,,male,,,Chicago,Predom. Black,,,,,,,,,,,,,,,,,,
I Know A Paradise Apart,Henry Davis Middleton,Middleton,"Princess of fortune, fads and chance,
   Beau Brummels of the present day,  
Sir Knights who don the sword and lance,
   And bravely join the martial fray,
Ye swear by all your gods, they say,
   Your castles have no counterpart:
Harken to this refrain I pray 
   I know a paradise apart!

Ye cads who prate with nonchalance
   And ribald raptures oft display,
Dashing devotees of the dance
   In which you madly whirl and sway,
Your pleasures are of yesterday,
   Mere relics of a waning art.
For pleasures that defy dismay
   I know a paradise apart.

Daughters whom beauty doth enhance,
   Nimrods seeking their nimble prey,
Heroines of some sad romance,
   The poor, the rich, in grand array,
Each wanders in his wonted way,
   In blind pursuit of pleasure's mart,
To Eden's doomed decay
   I know a paradise apart.

L'ENVOI.

Prince, where the brooklet winds it way,
   Where Nature's balm revives the heart
In woodland green, in woodland grey--
   I know a paradise apart.
",May,1907,Voice of the Negro,J. Max Barber,,male,,,Chicago,Predom. Black,,,,,,,,,,,,,,,,,,
Oh! Happy Youth,Thomas H. Peterson,Peterson,"Oh! happy youth, before whose feet
The pathway lies both straight and fair,
How little doth thou really know
Of days and nights o'er rough with care.

Thy dreams are sweet, thy thought doth make
A picture of those coming years,
Where joys and smiles forever dwell
And thy young eyes condemned with tears.

The ceaseless flow of time goes on
For young and old alike, I mean,
And life is heavy with its load
Years have held, the eyes have not seen.

The brow is furrowed with many a line,
The heart grows dull with pain and grief;
And Death at last, with kindly hand,
Draws the curtain, and brings relief.",May,1907,Colored American Magazine,Fred R. Moore,,male,,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
Unrequited Love,Jasper Tappan Phillips,Phillips,"As twilight marked the closing day
   And all was still,
I looked upon the fading scene
   And felt the thrill
Of birds that sang their vesper hymns
  In doleful strain;
And then the thoughts of my lost love
   Filled me with pain.
I thought of how we used to love
   In days of yore,
Before she sighed and told me that
   Our love was o'er;
I long to see her smiling face
   And hear her voice
That always bade me not to weep,
   But rather to rejoice.

The man that claims her as a bride,
   Has left me bare
He can but love and idolize
   A gem so rare,
But as I think of my sad fate 
   I wish me dead,
Because I gave my heart's best love
   To the girl he wed.
",May,1907,Voice of the Negro,J. Max Barber,,male,,,Chicago,Predom. Black,,,,,,,,,,,,,,,,,,
Rural Night Scenes ,Olivia Seivis,Seivis,"Twas in the gloaming , deep in forest shade
When shadows darken, and the ghost, unlaid,
Wrapping himself about in garments white
Prepares to stalk away into the night.
Above, the jewelled canopy stretched out
Piercing the sable gloom of Erebus;
And darkness summoning her couriers fleet
Each hastily despatched on errands meet.

The herdsman in his cheerful cot hard-by
Offered a sample prayer to Him on high.
His fare was poor---a dish of pulse, some bread,---
Yet he was happier than if better fed.
Each day his hands their humble task essayed;
At even-tide he felt himself well-paid.

The rich man in his palace on the hill
His larder filled with trophies of the kill;
His cellars overflowed with rich old wine,---
Old Rhenish, which was mellowed much by time.
No prayer, no word of thanks , came from his mouth;
Even to bow his head the man was loath.

The hermit sat before his cheerless board
Scanning with glut'nous eyes his glittering hoard.
To him it was a feast, a feast indeed;
For other food than this he felt no need.
And thus the miser sat through half the night,
Basking in his treasure's reflected light .

Down in the vale in still sequestered nook
A farmhouse nestled near the purling brook;
And through the half dim light a pace before
Behold the genial farmer in the door!
Within the busy house-wife bustled 'round
Spreading the homely board with viands sound,
With herbs, maize bread and other wholesome messes,
Which soon the jovial good -man warmly blesses.

'Tis night:
Two youthful lovers thread the mountain path,
Waking the slumb'ring Echo with each laugh.
Some ancient jest the jocund swain essayed,---
With trilling laughter then replied the maid:
"" Kind sir , when first mine ears thou didst assail,
With ever ready wit and pleasing tale,
Methought that ne'er before was swain so bright,
Who could with minstrel speech surpass the knight.
But now, most valiant sir, I must confess
That common usage under-rates the best---""
""And like enow 'tis true,' observed the lad,
'Abuses make the very best, seem bad.""

'Tis late :
The Great Bear in the sky begins to fade,
My Reverie is broken---the Muse is fled.
A roseate hue the misty East o'erspreads
Pronouncing blessings on each sleepiug head.
The Dreamer rose, the tolling bell said one,
Aurora, Herald of the Dawn, had come.",October,1907,Colored American Magazine,Fred R. Moore,,female,,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
A Query,Daniel B. Thompson,Thompson,"I love to sit in a shady park,
When evening's sun is sinking low,
Amid the landscape's ruddy glow,
And hear my spaniel's honest bark.

Brave, patient, faithful, gentle friend,
With pendent ears and snowy breast,
The shrine of feelings unexpressed,
My heart to you I would commend.

I look into your lustrous eyes,
As soft and clear as some limpid stream,
And wonder, can the inward gleam
Bespeak a soul that never dies?

The agony of feelings mute,
Of thoughts too deep for human tongue,
That mock all effort to be sung
Is this, too, shared by the stolid brute?

No stunted growths in Nature's schemes?
No cruel tyranny of Fate,
That fiction base of ancient date,
To cheat us of our golden dreams?

And he, ""the brute of slight remove,""
Now sweetly called the Nation's ""child,""
May he, too, hold a vision wild
A humble chance his worth to prove?

Why toss him, then, as a worthless toy?
His manhood rights from him why steal?
Why take from him fair Freedom's seal?
Why crush the soul of a Negro boy?
",January,1907,Voice of the Negro,J. Max Barber,,male,,,Chicago,Predom. Black,,,,,,,,,,,,,,,,,,
Autumn,Daniel B. Thompson,Thompson,"    There is a joy
A feeling sweet without alloy,
    That fills the soul
When Autumn skies their beauties roll
    Before the eyes.
With splendors rich in sweet surprise;
    When plants and flow`rs,
Which Summer sun and gentle show'rs
    Had clothed in green,
In brighter garments may be seen,
    In tints and hues,
Which glisten in the morning dews.

    The verdant vine,
Whose tangled tresses neatly line
    The ugly gap
That storm has made in Nature's lap.
    Resplendent shows.
When Autumn's breath upon it blows.
    The shady seat,
Where Comfort sought relief from heat
    In noonday hour,
When Phoebus beamed in greatest pow'r,
    Now sweetly woos
By beauties rich which Autumn strews.
    
	No dark'ning cloud,
With lightning forked and thunder loud,
    Now brings its fright,
As o'er the sky it rolls in might.
    No drenching rain,
In ruthless torrents poured amain,
    Claims as its spoil
The tardy fruits of farmer's toil.
    When Summer sped,
These dread attendants also fled,
    In deep alarm
At golden Autumn's peaceful charm.

    As Autumn sun
In less'ning circles makes its run,
    The ev'ning shade,
Of ever length'ning shadows made,
    Brings sweet increase
To hours when Nature sleeps in peace.
    O'er field and hill,
Whose products feed the busy mill,
    The silent Night,
With chilling touches soft and light,
    Distils her dews,
Whose teeming show'r the turf renews.

    In grove and field,
The Summer labors find their yield
    In grain and fruits,
And healthful herbs and tuber roots.
    The grateful swain,
As slowly creaks the brimming wain
    With Nature's store,
Deplores his toilsome lot no more;
    But Autumn's boon
He garners yet, till Harvest Moon,
    With mellow light,
A soft effulgence pours o'er Night.
   
   His labors done,
The farmer takes his dog and gun,
    To bring dismay
To timid hare and squirr'l at play.
    The cautious quail
He now pursues o'er grassy trail
    To bushy close,
Where covey feeds in deep repose.
     With fluttered whir,
A dozen wings the air bestir,
    And tempt the shot
That drops its victims to the spot.

    With quickened pace,
The farmer hies him from the chase
    When daylight fades,
And ev'ning, settling o'er the glades,
    Shields from his aim
The feathered tributes it would claim.
    With pouch well filled,
And aching limbs, fatigued and chilled.
    He greets the spot
Where dimly stands his little cot,
    Before whose fire
He sweetly rests the night entire.

    What sweeter joy,
When Autumn dullness tends to cloy,
    To find relief
In sports that bring not Nature grief:
    To range the hills
For treasures rich that Autumn spills.
    Yet bring no harm
To timid forms that take alarm:
    To show as spoil,
When ev'ning ends the thrilling toil,
    No lives annoyed.
Nor yet in wantonness destroyed. 
",November,1907,Colored American Magazine,Fred R. Moore,,male,,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
A Prayer,Ralph W. Tyler,Tyler,"O Father, God of the universe wide!
Humbly, lo these many years , have we prayed
To Thee that hand of injustice be stayed,
And, that a Christ-led world ever abide
In peace, doing right unto men of dark
Skin as to proud Lucifer, who reckons
That the Star of Hope beams for, nor beckons
None save whose face doth bear Noah's mark.

Shall we, Lord, continue to suffer hate
The many wrongs that manhood debase, damn
Lives of them Thou divinely did create,
With skin a darker hue, for son of Ham,
Than Lucifer, or, remembering gyves,
Cease to ornate with patience humble lives?

In ten million breasts is nursed the hope,
Flickering like candle-light though it be,
Through divine dispensation we may grope
From out our segregated sphere and see,
Beyond years of transgression , some token
Of the promised mercy Thou hath spoken.

Merciful God, we know not now Thy will,
But as in the past, so in days to come;
Throughout all the long waiting years, until
Reason be dethroned complete, will we hum
The solacing words, ""Thy will be done here
As Above,"" while Thy wrath we pray and fear.",November ,1907,Colored American Magazine,Fred R. Moore,,male,,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
The Simple Rule,Ralph W. Tyler,Tyler,"I know a little human weakness
   That hesitates man's best intention,
And since days of Eden, long ago,
   This weakness has caused much contention.

Covetiveness, cruel, cold and sordid,
   Blind men to needs of next door neighbor—
'Tis a weakness blighting many lives,
   Makes gold the end for which men labor.
   
I know a little rule for living,
    And since it first to me was given,
When yet but a child of tender years,
   This rule to keep have I ever striven.

Do ye unto others as thou wouldst
   That all men do even unto you
So runs this simple, blessed rule, best
   For the guidance of our whole lives through.",December ,1907,Colored American Magazine,Fred R. Moore,,male,,,New York,Predom. Black,,,,,,,,,,,,,,,,,,
To Elizabeth,Josephine Turpin Washington,Washington,"Little maid of gentle mien,
In all the wide, wide world, I ween
There beats no kinder, purer heart
Than thine, so free from guile and art,
My own sweet girl, Elizabeth.

Thou hast the charm, loved one, that lies
In wavy locks and shining eyes;
But, God be thanked that in thy face
I find a more than earthly grace;—
My noble girl, Elizabeth!

Serene, sincere, unselfish, true
A glimpse of Heaven in thee I view;
Thy presence chases care away
And turns the darkest night to day,
My daughter dear, Elizabeth.

I ask not that the future bring
The things whose praises worldlings sing:
Nor wealth, nor name, nor power e'en
These gifts of earth I count too mean
To crave for thee, Elizabeth.

God keep thee through the coming days,
Let modest worth crown all thy ways;
To serve where needed be thy aim;
Thy goal the truth, instead of fame
I pray for thee, Elizabeth.",August,1907,Colored American Magazine,Fred R. Moore,,female,Motherhood,,New York,Predom. Black,https://en.wikipedia.org/wiki/Josephine_Turpin_Washington,,,,,,,,,,,,,,,,,
